time,Volume,Vol.Snow,Vol.Blue.Ice,Vol.White.Ice,Tot.Inflow.Vol,Tot.Outflow.Vol,Overflow.Vol,Evaporation,Rain,Local.Runoff,Snowfall,Lake.Level,Surface.Area,Blue.Ice.Thickness,Snow.Thickness,Snow.Density,White.Ice.Thickness,Albedo,Max.Temp,Min.Temp,Surface.Temp,Daily.Qsw,Daily.Qe,Daily.Qh,Daily.Qlw,Light,Benthic.Light,Surface.Wave.Height,Surface.Wave.Length,Surface.Wave.Period,LakeNumber,Max.dT.dz,CD,CHE,z.L,date_time,Daily.Qn
30335,162056661.6,-8.451949,2844292.245,0,0,0,0,-3131.055274,0,0,0,34.737333,10782371.23,0.287667,-2.00E-06,500,0,0.368053,4.244323,1.799977,1.799977,54.8174,-8.244423,-0.001504,-110.235244,0,0,0.23992,5.56399,1.887768,4011.729492,0.302229,0.0013,0.0013,0,1/19/1983,-47.171917
30336,161931231.3,-8.447549,2965763.338,0,0,0,0,-2553.013655,0,0,0,34.725687,10776758.71,0.300109,-2.00E-06,500,0,0.374255,4.180413,1.864444,1.864444,54.177797,-6.725875,-0.00112,-95.055735,0,0,0.23992,5.56399,1.887768,453.076668,0.484501,0.0013,0.0013,0,1/20/1983,-34.150943
30337,161909521.1,-8.446788,2983215.418,0,0,0,0,-4001.611506,0,0,0,34.723671,10775787.26,0.301902,-2.00E-06,500,0,0.378489,4.166526,1.428008,1.428008,48.141762,-10.543134,-0.000707,-50.413874,0,0,0.23992,5.56399,1.887768,164.43285,0.259368,0.0013,0.0013,0,1/21/1983,8.271729
30338,161896897.9,-8.446345,2992382.737,0,0,0,0,-3304.986456,0,0,0,34.722499,10775222.42,0.302846,-2.00E-06,500,0,0.379087,4.152272,1.013154,1.013154,26.46463,-8.708177,-0.000471,-29.689895,0,0,0.23992,5.56399,1.887768,132.028187,0.259368,0.0013,0.0013,0,1/22/1983,5.483383
30339,161849835.4,-8.444694,3037274.767,0,0,0,0,-1596.374307,0,0,0,34.718129,10773116.55,0.307449,-2.00E-06,500,0,0.3794,4.137709,1.139461,1.139461,54.99241,-4.207045,-4.40E-05,-61.820401,0,0,0.23992,5.56399,1.887768,170.237236,0.259368,0.0013,0.0013,0,1/23/1983,-2.620902
30340,161871927.8,-70.920436,3014447.101,0,0,0,0,-1078.469007,0,0,0.155133,34.720181,10774105.1,0.30511,-1.30E-05,500,0,0.380135,4.122829,0.550883,0.550883,26.625313,-2.224449,-0.000283,-18.416074,0,0,0.23992,5.56399,1.887768,228.743806,0.259368,0.0013,0.0013,0,1/24/1983,10.433971
30341,161850747.7,-70.914198,3032813.093,0,0,0,0,-2553.160535,0,0,0,34.718214,10773157.37,0.306996,-1.30E-05,500,0,0.380149,4.107681,0.582548,0.582548,31.824995,-6.72851,-0.000326,-28.247386,0,0,0.23992,5.56399,1.887768,31.069319,0.259368,0.0013,0.0013,0,1/25/1983,10.306445
30342,161779678.2,-70.893265,3097702.189,0,0,0,0,-5280.024729,0,0,0,34.711615,10769977.29,0.313657,-1.30E-05,500,0,0.380768,4.092296,1.15706,1.15706,47.005038,-13.918902,-0.000823,-51.21467,0,0,0.23992,5.56399,1.887768,103.127693,0.259368,0.0013,0.0013,0,1/26/1983,9.710093
30343,161623427.2,-70.847222,3249165.927,0,0,0,0,-2785.316565,0,0,0,34.697097,10762982.63,0.329208,-1.30E-05,500,0,0.382931,4.0767,2.038057,2.038057,61.177946,-7.347265,-0.001322,-110.955745,0,0,0.23992,5.56399,1.887768,680.457722,0.259368,0.0013,0.0013,0,1/27/1983,-42.429212
30344,161493787.3,-70.808955,3374541.164,0,0,0,0,-2840.714843,0,0,0,34.685014,10757169.1,0.342096,-1.30E-05,500,0,0.387831,4.060909,2.098398,2.098398,58.71358,-7.497448,-0.001423,-103.68089,0,0,0.23992,5.56399,1.887768,349.277627,0.259368,0.0013,0.0013,0,1/28/1983,-37.468439
30345,161529637.6,-70.819537,3332753.191,0,0,0,0,-6345.004829,0,0,0,34.688356,10758776.76,0.337809,-1.30E-05,500,0,0.390428,4.044944,1.159015,1.159015,51.11716,-14.329565,-0.000585,-28.720193,0,0,0.23992,5.56399,1.887768,45.02159,0.259368,0.0013,0.0013,0,1/29/1983,36.727117
30346,161555554.1,-70.827187,3305911.613,0,0,0,0,-1213.795395,0,0,0,34.690771,10759938.95,0.335052,-1.30E-05,500,0,0.389643,4.028821,0.648622,0.648622,23.695441,-0.962717,-1.60E-05,-18.866682,0,0,0.23992,5.56399,1.887768,211.583988,0.259368,0.0013,0.0013,0,1/30/1983,5.791492
30347,161574691.5,-35.569223,3284549.312,0,0,0,0,-2664.843263,0,0,194.73769,34.692555,10760797.14,0.33286,-7.00E-06,500,0,0.388897,4.012583,0.328801,0.328801,30.39088,-6.276596,-0.000245,-11.801364,0,0,0.23992,5.56399,1.887768,33.972665,0.259368,0.0013,0.0013,0,1/31/1983,24.866357
30348,161561200.1,-103.815206,3294125.579,0,0,0,0,-3871.39599,0,0,0.051652,34.691297,10760192.14,0.33385,-1.90E-05,500,0,0.388953,3.996259,0.392306,0.392306,40.575943,-10.214835,-0.000565,-24.908239,0,0,0.23992,5.56399,1.887768,105.654282,0.259368,0.0013,0.0013,0,2/1/1983,25.883104
30349,161480049.5,-103.780096,3373721.791,0,0,0,0,-638.068748,0,0,0,34.683734,10756553.05,0.342032,-1.90E-05,500,0,0.389255,3.979877,1.023747,1.023747,61.962347,-1.68414,-0.00023,-78.093129,0,0,0.23992,5.56399,1.887768,163.564217,0.259368,0.0013,0.0013,0,2/2/1983,-14.446412
30350,161477448.1,-14.520552,3370169.866,0,0,0,0,-6142.523127,0,0,5.05558,34.683492,10756436.4,0.341676,-3.00E-06,500,0,0.391573,3.963431,0.715155,0.715155,31.426727,-16.212956,-0.000522,-16.996773,0,0,0.23992,5.56399,1.887768,7.492691,0.259368,0.0013,0.0013,0,2/3/1983,30.643432
30351,161433951.4,-129.88574,3403080.208,0,0,0,0,-10373.35933,0,0,169.94309,34.679438,10754485.85,0.345075,-2.40E-05,500,0,0.39162,3.946974,0.944844,0.944844,50.602766,-27.385052,-0.000867,-30.8632,0,0,0.23992,5.56399,1.887768,18.993698,0.259368,0.0013,0.0013,0,2/4/1983,47.125485
30352,161337258.4,-85.550036,3495290.954,0,0,0,0,-3376.911634,0,0,0.361351,34.670426,10750149.79,0.354568,-1.60E-05,500,0,0.392632,3.930525,1.536985,1.536985,63.623375,-8.918442,-0.001215,-85.160337,0.702101,0,0.23992,5.56399,1.887768,219.885043,0.259368,0.0013,0.0013,0,2/5/1983,-12.617305
30353,161262061.4,-85.523201,3567840.486,0,0,0,0,-1669.584933,0,0,0,34.663418,10746777.68,0.362041,-1.60E-05,500,0,0.395416,3.914093,1.520671,1.520671,53.974499,-4.410766,-0.001167,-83.054029,1.180238,0,0.23992,5.56399,1.887768,676.696308,0.259368,0.0013,0.0013,0,2/6/1983,-24.667597
30354,161246259.8,-85.517562,3578655.649,0,0,0,0,-4774.80786,0,0,0,34.661945,10746069.08,0.363162,-1.60E-05,500,0,0.397565,3.897695,1.08705,1.08705,34.211065,-12.615082,-0.001001,-33.276279,1.568211,0,0.23992,5.56399,1.887768,65.234773,0.259368,0.0013,0.0013,0,2/7/1983,13.550869
30355,161161312.7,-85.487247,3660323.733,0,0,0,0,-2107.238589,0,0,0,34.654028,10742259.74,0.371582,-1.60E-05,500,0,0.397884,3.881382,1.540347,1.540347,66.048894,-5.569316,-0.00084,-88.398453,3.275937,0,0.23992,5.56399,1.887768,83.441148,0.259368,0.0013,0.0013,0,2/8/1983,-16.779403
30356,161100703.6,-85.465618,3717809.434,0,0,0,0,-2251.812819,0,0,0,34.648379,10739541.81,0.377513,-1.60E-05,500,0,0.400254,3.865158,1.498457,1.498457,66.398895,-5.952924,-0.00067,-83.609502,3.978069,0,0.23992,5.56399,1.887768,68.837413,0.259368,0.0013,0.0013,0,2/9/1983,-11.257013
30357,161115013.4,-85.470725,3699141.811,0,0,0,0,-4566.57838,0,0,0,34.649713,10740183.52,0.375595,-1.60E-05,500,0,0.401349,3.849286,0.781663,0.781663,45.5025,-8.999511,-7.00E-04,-33.745523,3.90675,0,0.23992,5.56399,1.887768,38.182556,0.268887,0.0013,0.0013,0,2/10/1983,20.757188
30358,161099303.5,-85.465118,3710569.332,0,0,0,0,-4053.093239,0,0,0,34.648249,10739479.03,0.37678,-1.60E-05,500,0,0.401368,3.834792,0.620972,0.620972,22.181981,-10.714877,-0.000514,-19.901682,2.181553,0,0.23992,5.56399,1.887768,38.546586,0.268887,0.0013,0.0013,0,2/11/1983,12.99569
30359,161111130.1,-85.469339,3695517.019,0,0,0,0,-3398.394622,0,0,0,34.649351,10740009.37,0.375233,-1.60E-05,500,0,0.401234,3.820913,0.347567,0.347567,37.584078,-6.390923,-0.000553,-21.590368,4.021272,0,0.23992,5.56399,1.887768,52.837378,0.259368,0.0013,0.0013,0,2/12/1983,22.385186
30360,161149030.9,-85.482864,3655196.926,0,0,0,0,-2964.525996,0,0,0,34.652883,10741708.98,0.37108,-1.60E-05,500,0,0.400071,3.8079,0.105956,0.105956,55.228342,-3.056222,-0.000267,-22.978404,6.699158,0,0.23992,5.56399,1.887768,20.021767,0.259368,0.0013,0.0013,0,2/13/1983,35.306427
30361,161139361.9,-85.479414,3663430.564,0,0,0,0,-1297.093463,0,0,0,34.651982,10741275.39,0.371931,-1.60E-05,500,0,0.400114,3.795797,0.276217,0.276217,53.805011,-0.857076,0.000291,-41.116548,8.074664,0,0.23992,5.56399,1.887768,6.129997,0.268087,0.0013,0.0013,0,2/14/1983,13.545248
30362,161122396,-85.473359,3679714.235,0,0,0,0,-438.238251,0,0,0,34.650401,10740514.58,0.373611,-1.60E-05,500,0,0.400351,3.784043,0.404781,0.404781,73.093738,-0.340926,0.00036,-60.01593,9.084598,0,0.23992,5.56399,1.887768,68.929934,0.268087,0.0013,0.0013,0,2/15/1983,13.418374
30363,161144904.6,-85.481392,3656920.577,0,0,0,0,-608.046344,0,0,0,34.652499,10741523.94,0.371262,-1.60E-05,500,0,0.400038,3.772876,0.180922,0.180922,70.174929,-0.103917,9.70E-05,-41.347917,10.254326,0,0.23992,5.56399,1.887768,182.309407,0.27322,0.0013,0.0013,0,2/16/1983,28.930832
30364,161159389.8,-85.486561,3641652.021,0,0,0,0,-988.063066,0,0,0,34.653849,10742173.51,0.369689,-1.60E-05,500,0,0.399727,3.762202,0.273824,0.273824,61.822653,-0.075061,0.000129,-41.022183,9.619618,0,0.23992,5.56399,1.887768,111.937938,0.27322,0.0013,0.0013,0,2/17/1983,20.875402
30365,161151874.7,-85.483879,3648352.809,0,0,0,0,-707.782218,0,0,0,34.653149,10741836.51,0.370381,-1.60E-05,500,0,0.399725,3.751671,0.33782,0.33782,77.428287,-1.870703,0.000165,-54.104358,10.720728,0,0.23992,5.56399,1.887768,181.014794,0.27322,0.0013,0.0013,0,2/18/1983,25.194467
30366,161177553.5,-85.493043,3620983.344,0,0,0,0,-2051.677022,0,0,0,34.655542,10742988.04,0.367563,-1.60E-05,500,0,0.39913,3.741521,0.209304,0.209304,43.740195,-1.683958,-0.000134,-23.126426,7.343949,0,0.23992,5.56399,1.887768,73.252635,0.274424,0.0013,0.0013,0,2/19/1983,22.297861
30367,161178019,-85.493209,3619637.343,0,0,0,0,-886.735333,0,0,0,34.655585,10743008.91,0.367426,-1.60E-05,500,0,0.399044,3.73196,0.271371,0.271371,60.35989,-0.243853,0.000233,-43.650184,12.400478,0,0.23992,5.56399,1.887768,25.970379,0.274424,0.0013,0.0013,0,2/20/1983,16.953326
30368,161232017.8,-85.51248,3564799.922,0,0,0,0,-1579.846599,0,0,0,34.660618,10745430.41,0.361778,-1.60E-05,500,0,0.397536,3.722538,0.104469,0.104469,38.692347,-0.28646,0.000207,-9.31065,7.237062,0,0.23992,5.56399,1.887768,23.156552,0.274424,0.0013,0.0013,0,2/21/1983,29.66795
30369,161213448.5,-85.505853,3582515.057,0,0,0,0,-601.561153,0,0,0,34.658887,10744597.7,0.363604,-1.60E-05,500,0,0.397489,3.713425,0.359975,0.359975,77.72173,-0.758051,0.000159,-59.953679,14.314202,0,0.23992,5.56399,1.887768,38.507093,0.272484,0.0013,0.0013,0,2/22/1983,18.525943
30370,161242530.7,-85.516231,3552992.608,0,0,0,0,-833.891507,0,0,0,34.661598,10745901.85,0.360564,-1.60E-05,500,0,0.397007,3.704801,0.063907,0.063907,78.547433,-1.032925,0.000114,-41.562568,17.103281,0,0.23992,5.56399,1.887768,19.614172,0.272484,0.0013,0.0013,0,2/23/1983,38.017676
30371,161207257,-85.503643,3587127.628,0,0,0,0,-660.296799,0,0,0,34.65831,10744320.05,0.364081,-1.60E-05,500,0,0.397143,3.696355,0.443882,0.443882,76.238169,-0.723836,0.000293,-67.630491,11.380583,0,0.23992,5.56399,1.887768,25.894836,0.272484,0.0013,0.0013,0,2/24/1983,9.331221
30372,161172846.6,-85.491363,3616062.365,0,0,0,0,-4999.806577,0,0,0,34.655103,10742776.97,0.367071,-1.60E-05,500,0,0.398145,3.688082,0.617583,0.617583,50.417762,-13.213579,-0.000341,-41.115088,7.634189,0,0.23992,5.56399,1.887768,11.834394,0.272484,0.0013,0.0013,0,2/25/1983,22.516594
30373,161147083.3,-85.482169,3639410.232,0,0,0,0,-2053.467711,0,0,0,34.652702,10741621.65,0.369481,-1.60E-05,500,0,0.39899,3.680554,0.713775,0.713775,91.383414,-5.427525,-0.000467,-72.406206,20.240776,0,0.23992,5.56399,1.887768,88.028358,0.274444,0.0013,0.0013,0,2/26/1983,24.4052
30374,161110876.6,-85.469248,3673342.437,0,0,0,0,-1757.219232,0,0,0,34.649328,10739998,0.372982,-1.60E-05,500,0,0.399667,3.673233,0.759738,0.759738,87.84401,-4.645212,-5.90E-05,-79.571382,18.928055,0,0.23992,5.56399,1.887768,4.819455,0.274444,0.0013,0.0013,0,2/27/1983,12.917899
30375,161170262.7,-85.490441,3611775.101,0,0,0,0,-3024.705071,0,0,0,34.654862,10742661.09,0.36664,-1.60E-05,500,0,0.398815,3.666102,0.141793,0.141793,62.5438,-2.527533,0.000132,-22.026112,20.760819,0,0.23992,5.56399,1.887768,6.29614,0.274444,0.0013,0.0013,0,2/28/1983,43.045089
30376,161221495.3,-8.876009,3560407.3,0,0,0,0,-877.254647,0,0,28.360625,34.659637,10744958.55,0.361348,-2.00E-06,500,0,0.397422,3.659166,-0.087895,-0.087895,30.650298,-0.652365,8.90E-05,-0.997338,12.42208,0,0.23992,5.56399,1.887768,200.197589,0.274444,0.0013,0.0013,0,3/1/1983,30.305236
30377,161291898.6,-8.878617,3489135.719,0,0,0,0,-1801.508349,0,0,0,34.666199,10748115.69,0.354011,-2.00E-06,500,0,0.395288,3.652472,-0.278742,-0.278742,44.763811,-0.473607,-2.00E-05,0.820795,11.605749,0,0.23992,5.56399,1.887768,55.656683,0.274444,0.0013,0.0013,0,3/2/1983,46.058233
30378,161385657.3,-8.88209,3395729.929,0,0,0,0,-826.259168,0,0,0,34.674937,10752320.17,0.344399,-2.00E-06,500,0,0.392397,3.646049,-0.512788,-0.512788,83.483264,-0.266254,6.00E-06,-11.282778,21.890076,0,0.23992,5.56399,1.887768,37.776366,0.274444,0.0013,0.0013,0,3/3/1983,72.466734
30379,161419898.5,-8.883359,3360427.293,0,0,0,0,-1471.943816,0,0,0,34.678128,10753855.67,0.34077,-2.00E-06,500,0,0.391342,3.64,-0.279998,-0.279998,90.969544,-0.020583,0.000293,-40.621896,24.324697,0,0.23992,5.56399,1.887768,19.448814,0.255384,0.0013,0.0013,0,3/4/1983,50.367938
30380,161517301.7,-8.886967,3262522.552,0,0,0,0,-1619.375593,0,0,0,34.687206,10758223.57,0.330707,-2.00E-06,500,0,0.38831,3.634544,-0.492604,-0.492604,87.571666,0,0.000203,-12.866046,21.642446,0,0.23992,5.56399,1.887768,9.439976,0.255384,0.0013,0.0013,0,3/5/1983,74.705417
30381,161595569.6,-8.889866,3182993.192,0,0,0,0,-2101.739511,0,0,0,34.6945,10761733.39,0.32254,-2.00E-06,500,0,0.385871,3.629307,-0.382004,-0.382004,51.239781,0,0.000287,3.364826,11.469495,0,0.23992,5.56399,1.887768,5.921743,0.255384,0.0013,0.0013,0,3/6/1983,54.60432
30382,161701634.9,-8.893792,3075969.863,0,0,0,0,-2190.224262,0,0,0,34.704369,10766485.15,0.311558,-2.00E-06,500,0,0.382276,3.624322,-0.364796,-0.364796,45.772771,0,0.000337,16.394822,21.387301,0,0.23992,5.56399,1.887768,8.489915,0.255384,0.0013,0.0013,0,3/7/1983,62.167256
30383,161811993.9,-8.897871,2991152.717,0,0,0,0,-1201.092909,25322.77308,0,0,34.714616,10771423.29,0.302828,-2.00E-06,500,0,0.379416,3.619619,-0.394831,-0.394831,63.790322,0,0.000415,-1.814601,21.802994,0,0.23992,5.56399,1.887768,14.185903,0.255384,0.0013,0.0013,0,3/8/1983,61.975306
30384,161843111.3,-8.899021,2959993.302,0,0,0,0,-579.690288,155.108495,0,0,34.717505,10772815.68,0.299635,-2.00E-06,500,0,0.378337,3.615171,-0.227139,-0.227139,40.329214,-0.193593,0.000183,-7.951966,10.944338,0,0.23992,5.56399,1.887768,18.12808,0.255384,0.0013,0.0013,0,3/9/1983,32.570658
30385,161981437.8,-8.904134,2953911.319,0,0,0,0,-7848.950525,138426.3615,0,0,34.730348,10779005.25,0.298847,-2.00E-06,500,0,0.377986,3.611026,0.000297,0.000297,61.222,-20.673629,-0.000376,-12.331506,20.593012,0,0.23992,5.56399,1.887768,2.81332,0.255384,0.0013,0.0013,0,3/10/1983,69.564499
30386,161937305.4,-276.17237,2990233.517,0,0,0,0,-7586.057534,0,0,17.177423,34.726251,10777030.5,0.302578,-5.10E-05,500,0,0.378067,3.607173,0.484361,0.484361,60.123898,-19.984847,-0.000605,-36.48166,25.763909,0,0.23992,5.56399,1.887768,7.747703,0.255384,0.0013,0.0013,0,3/11/1983,43.62769
30387,161909604,-276.140606,3015914.855,0,0,0,0,-1688.113273,0,0,0,34.723679,10775790.97,0.305211,-5.10E-05,500,0,0.379311,3.603669,0.699927,0.699927,117.656663,-3.926605,-0.000351,-86.533351,36.978144,0,0.23992,5.56399,1.887768,114.644638,0.255384,0.0013,0.0013,0,3/12/1983,35.050268
30388,161913926.9,-276.145562,3010672.205,0,0,0,0,-971.712764,0,0,0,34.72408,10775984.4,0.304675,-5.10E-05,500,0,0.379944,3.600473,0.576604,0.576604,116.4311,-1.072555,3.00E-05,-78.399367,37.287893,0,0.23992,5.56399,1.887768,18.7598,0.255384,0.0013,0.0013,0,3/13/1983,39.104258
30389,161956760.5,-276.194678,2967379.54,0,0,0,0,-967.161293,0,0,0,34.728057,10777901.04,0.300241,-5.10E-05,500,0,0.378515,3.597597,0.254071,0.254071,115.678757,-0.09413,0.000294,-60.53113,37.12307,0,0.23992,5.56399,1.887768,13.444503,0.255384,0.0013,0.0013,0,3/14/1983,55.241463
30390,162037701.7,-276.287491,2884119.922,0,0,0,0,-3238.262002,0,0,0,34.735572,10781522.84,0.291718,-5.10E-05,500,0,0.375562,3.595039,-0.156937,-0.156937,105.276255,-2.315227,0.00014,-29.554404,39.256298,0,0.23992,5.56399,1.887768,6.95622,0.255384,0.0013,0.0013,0,3/15/1983,78.036938
30391,162011242.1,-276.25715,2908464.649,0,0,0,0,-1819.090846,0,0,0,34.733116,10780338.88,0.294213,-5.10E-05,500,0,0.375651,3.59282,0.332813,0.332813,109.991051,-2.487101,-3.50E-05,-76.371583,38.346753,0,0.23992,5.56399,1.887768,10.388592,0.255384,0.0013,0.0013,0,3/16/1983,36.106604
30392,162035090.7,-4.315429,2883359.047,0,0,0,0,-1601.300449,0,0,74.798303,34.73533,10781406.01,0.291645,-1.00E-06,500,0,0.375649,3.59088,0.138706,0.138706,32.63266,-2.736575,-0.000238,-11.869911,13.810028,0,0.23992,5.56399,1.887768,61.845743,0.255384,0.0013,0.0013,0,3/17/1983,23.499562
30393,162088287.3,-1.201805,2828670.202,0,0,0,0,-2085.111277,0,0,17.388252,34.740269,10783786.35,0.28605,0,500,0,0.373762,3.589366,-0.010276,-0.010276,61.008789,-1.30449,-9.80E-05,-16.597498,17.66572,0,0.23992,5.56399,1.887768,10.98472,0.255384,0.0013,0.0013,0,3/18/1983,45.715879
30394,162157666.5,-1.202151,2757280.152,0,0,0,0,-2724.786526,0,0,0,34.746711,10786890.8,0.27875,0,500,0,0.37113,3.588241,-0.265644,-0.265644,109.592906,-3.085031,-5.40E-05,-32.201724,36.161909,0,0.23992,5.56399,1.887768,4.779627,0.255384,0.0013,0.0013,0,3/19/1983,80.476267
30395,162149847.8,-14.257659,2759193.798,0,0,0,0,-5854.257636,0,0,14.083365,34.745985,10786540.95,0.278953,-3.00E-06,500,0,0.371114,3.604647,0.042142,0.042142,69.210718,-15.408964,-0.000259,-25.055009,22.710115,0,0.23992,5.56399,1.887768,2.755937,0.257387,0.0013,0.0013,0,3/20/1983,59.564932
30396,162141565.6,-273.84068,2761166.629,0,0,0,0,-6499.072426,0,0,0.388315,34.745216,10786170.35,0.279162,-5.10E-05,500,0,0.371193,3.658738,0.306312,0.306312,117.678152,-17.106766,-0.000473,-56.208227,45.031336,0,0.23992,5.56399,1.887768,3.905444,0.257387,0.0013,0.0013,0,3/21/1983,78.577164
30397,162135326.2,-273.833592,2758402.357,0,0,0,0,-8939.379947,0,0,0,34.744637,10785891.16,0.27889,-5.10E-05,500,0,0.371096,3.71125,0.430611,0.430611,114.183225,-23.530717,-0.000713,-50.377647,45.076254,0,0.23992,5.56399,1.887768,3.192609,0.257387,0.0013,0.0013,0,3/22/1983,87.337008
30398,162114860.3,-273.810342,2772139.485,0,0,0,0,-6520.048135,0,0,0,34.742736,10784975.39,0.280302,-5.10E-05,500,0,0.371171,3.766497,0.620366,0.620366,120.568875,-17.163879,-0.000832,-69.01563,46.416064,0,0.23992,5.56399,1.887768,9.982042,0.257387,0.0013,0.0013,0,3/23/1983,68.717956
30399,162098483.1,-273.791737,2784438.865,0,0,0,0,-3908.655708,0,0,0,34.741216,10784242.57,0.281565,-5.10E-05,500,0,0.371673,3.824412,0.7713,0.7713,126.975403,-7.894614,-0.000722,-84.029413,46.334802,0,0.23992,5.56399,1.887768,17.662429,0.257387,0.0013,0.0013,0,3/24/1983,50.841326
30400,162079353,-273.770005,2801264.807,0,0,0,0,-2105.054088,0,0,0,34.73944,10783386.58,0.283289,-5.10E-05,500,0,0.37212,3.885766,0.841516,0.841516,134.811031,-5.542324,-0.00071,-92.449512,51.400543,0,0.23992,5.56399,1.887768,56.217321,0.257387,0.0013,0.0013,0,3/25/1983,47.904553
30401,162078655.6,-273.769213,2799490.805,0,0,0,0,-2463.685692,0,0,0,34.739375,10783355.37,0.28311,-5.10E-05,500,0,0.372613,3.947301,0.72418,0.72418,135.334088,-5.282109,-0.000285,-87.006919,53.508807,0,0.23992,5.56399,1.887768,10.094932,0.257387,0.0013,0.0013,0,3/26/1983,53.609563
30402,162088315.4,-273.780186,2787037.29,0,0,0,0,-2893.710568,0,0,0,34.740272,10783787.61,0.28184,-5.10E-05,500,0,0.372288,3.991426,0.605755,0.605755,96.603912,-3.257098,-0.000294,-62.571766,42.677438,0,0.23992,5.56399,1.887768,7.377137,0.257387,0.0013,0.0013,0,3/27/1983,37.289538
30403,162185105.1,-273.890141,2684260.03,0,0,0,0,-6952.401038,0,0,0,34.749259,10788118.57,0.271337,-5.10E-05,500,0,0.368516,4.034138,0.032046,0.032046,92.34036,-8.204057,-0.000194,-14.000713,38.988772,0,0.23992,5.56399,1.887768,3.855002,0.257387,0.0013,0.0013,0,3/28/1983,86.543898
30404,162193305.4,-273.899457,2673933.823,0,0,0,0,-2202.920106,0,0,0,34.75002,10788485.5,0.270284,-5.10E-05,500,0,0.367992,4.100499,0.225216,0.225216,143.799895,-4.814094,-3.50E-05,-76.048336,57.948921,0,0.23992,5.56399,1.887768,11.166947,0.257387,0.0013,0.0013,0,3/29/1983,72.565688
30405,162171681.2,-273.874892,2692978.3,0,0,0,0,-2371.632751,0,0,0,34.748012,10787517.9,0.272234,-5.10E-05,500,0,0.368063,4.165541,0.558675,0.558675,141.511855,-4.455912,-0.000219,-92.934459,55.895398,0,0.23992,5.56399,1.887768,8.478519,0.257387,0.0013,0.0013,0,3/30/1983,53.033527
30406,162224568.7,-273.934973,2635965.517,0,0,0,0,-4622.733641,0,0,0,34.752923,10789884.42,0.266412,-5.10E-05,500,0,0.366772,4.286883,0.235819,0.235819,57.117483,-5.658791,-0.000167,-14.587512,28.663614,0,0.23992,5.56399,1.887768,6.015156,0.21415,0.0013,0.0013,0,3/31/1983,48.188929
30407,162316941,-274.03991,2541743.388,0,0,0,0,-2664.217371,0,0,0,34.761499,10794017.72,0.256791,-5.10E-05,500,0,0.363151,4.51663,-0.096222,-0.096222,72.257104,-0.438799,0.000105,-7.491645,29.73815,0,0.23992,5.56399,1.887768,4.11247,0.21415,0.0013,0.0013,0,4/1/1983,65.204153
30408,162547651.5,-274.302001,2474456.719,0,0,0,0,-1567.792192,163127.8309,0,0,34.78292,10804341.12,0.249754,-5.10E-05,500,0,0.360317,4.732228,-0.254975,-0.254975,65.932532,-0.57342,0.000142,-8.076387,46.02621,0,0.23992,5.56399,1.887768,22.344582,0.21415,0.0013,0.0013,0,4/2/1983,58.429423
30409,162599680.8,-274.361108,2418438.81,0,0,0,0,-4633.435939,285.234605,0,0,34.787751,10806669.23,0.244047,-5.10E-05,500,0,0.358127,5.08651,0.001331,0.001331,108.091107,-2.124168,0.000376,-39.106915,47.523332,0,0.23992,5.56399,1.887768,3.299753,0.21415,0.0013,0.0013,0,4/3/1983,71.107984
30410,162684382.3,-274.45733,2339103.038,0,0,0,0,-6043.078012,10867.18658,0,0,34.795616,10810459.29,0.235959,-5.10E-05,500,0,0.354803,5.351977,-0.119987,-0.119987,79.365671,-7.250215,0.000124,-8.078458,34.497599,0,0.23992,5.56399,1.887768,5.319322,0.21415,0.0013,0.0013,0,4/4/1983,78.537304
30411,162706257.7,-101.907936,2314447.014,0,0,0,0,-3014.153585,0,0,1.664811,34.797647,10811438.13,0.23345,-1.90E-05,500,0,0.353706,5.541122,-0.07405,-0.07405,55.972652,-5.203057,-7.50E-05,-15.723301,42.038579,0,0.23992,5.56399,1.887768,14.710959,0.21415,0.0013,0.0013,0,4/5/1983,45.452483
30412,162765569.7,-101.932921,2253253.759,0,0,0,0,-2340.031744,0,0,0,34.803142,10814088.82,0.227222,-1.90E-05,500,0,0.35104,5.974551,-0.098452,-0.098452,127.296486,-2.004757,4.70E-05,-43.445466,69.570543,0,0.23992,5.56399,1.887768,15.538029,0.21415,0.0013,0.0013,0,4/6/1983,85.85573
30413,162774014.9,-101.936475,2242326.967,0,0,0,0,-2557.492669,0,0,0,34.803923,10814465.89,0.226112,-1.90E-05,500,0,0.350653,6.103631,0.056684,0.056684,37.833991,-3.377641,-6.20E-05,-14.988174,20.962094,0,0.23992,5.56399,1.887768,16.611109,0.21415,0.0013,0.0013,0,4/7/1983,26.22352
30414,162823130.8,-101.957146,2191785.317,0,0,0,0,-1858.693201,0,0,0,34.808466,10816658.87,0.220971,-1.90E-05,500,0,0.348369,6.284978,-0.094642,-0.094642,52.554509,-1.309635,-4.10E-05,-8.120813,23.934369,0,0.23992,5.56399,1.887768,13.061388,0.21415,0.0013,0.0013,0,4/8/1983,45.743372
30415,162881948.6,-101.9819,2132665.839,0,0,0,0,-792.74605,0,0,0,34.813907,10819285.03,0.214959,-1.90E-05,500,0,0.345654,6.841482,-0.103556,-0.103556,159.644869,-0.674085,0.000348,-59.533205,77.736971,0,0.23992,5.56399,1.887768,31.180964,0.21415,0.0013,0.0013,0,4/9/1983,100.785401
